2438378.7,11.90,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438378.91,11.80,,,Vis.,HOH,,,,,,No,,G,,,,SS Cyg,,STD,
2438379.17,11.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438379.33,11.20,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438379.5,11.50,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438379.5,11.40,,,Vis.,FD,,,,,,No,,G,,,,SS Cyg,,STD,
2438379.7,11.50,,,Vis.,BC,,,,,,No,,G,,,,SS Cyg,,STD,
2438379.7,11.60,,,Vis.,RR,,,,,,No,,G,,,,SS Cyg,,STD,
2438380.35,11.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438380.6,11.50,,,Vis.,FD,,,,,,No,,G,,,,SS Cyg,,STD,
2438380.6,11.60,,,Vis.,H,,,,,,No,,G,,,,SS Cyg,,STD,
2438381.2,11.20,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438382.5,11.80,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438382.6,11.40,,,Vis.,KRS,,,,,,No,,G,,,,SS Cyg,,STD,
2438382.7,11.80,,,Vis.,TB,,,,,,No,,G,,,,SS Cyg,,STD,
2438383.21,11.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438383.5,12.00,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438383.6,11.80,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438383.7,11.70,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438384.28,11.20,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438384.39,11.80,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438384.5,11.60,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438384.6,11.70,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438384.8,10.90,,,Vis.,BC,,,,,,No,,G,,,,SS Cyg,,STD,
2438385.2,11.20,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438385.2,11.30,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438385.5,11.60,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438385.5,11.50,,,Vis.,RH,,,,,,No,,G,,,,SS Cyg,,STD,
2438385.6,11.80,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438385.6,11.20,,,Vis.,KRS,,,,,,No,,G,,,,SS Cyg,,STD,
2438385.6,10.80,,,Vis.,LW,,,,,,No,,G,,,,SS Cyg,,STD,
2438385.6,11.60,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438385.7,11.80,,,Vis.,TB,,,,,,No,,G,,,,SS Cyg,,STD,
2438386.26,10.50,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438386.3,<10.90,,,Vis.,VPA,,,,,,No,,P,,,,SS Cyg,,STD,
2438386.6,11.50,,,Vis.,CR,,,,,,No,,G,,,,SS Cyg,,STD,
2438386.7,11.60,,,Vis.,RR,,,,,,No,,G,,,,SS Cyg,,STD,
2438387.3,<10.40,,,Vis.,VPA,,,,,,No,,P,,,,SS Cyg,,STD,
2438387.5,11.10,,,Vis.,RH,,,,,,No,,G,,,,SS Cyg,,STD,
2438388.5,11.10,,,Vis.,RH,,,,,,No,,G,,,,SS Cyg,,STD,
2438388.7,11.80,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438389.5,11.60,,,Vis.,FD,,,,,,No,,G,,,,SS Cyg,,STD,
2438389.5,11.30,,,Vis.,RH,,,,,,No,,G,,,,SS Cyg,,STD,
2438389.6,11.80,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438389.6,11.20,,,Vis.,KRS,,,,,,No,,G,,,,SS Cyg,,STD,
2438389.6,11.60,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438389.7,11.90,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438389.7,11.80,,,Vis.,TB,,,,,,No,,G,,,,SS Cyg,,STD,
2438390.0,11.80,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438390.31,11.40,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438390.5,12.00,,,Vis.,NN,,,,,,No,,G,,,,SS Cyg,,STD,
2438390.6,11.70,,,Vis.,AD,,,,,,No,,G,,,,SS Cyg,,STD,
2438390.89,11.80,,,Vis.,HOH,,,,,,No,,G,,,,SS Cyg,,STD,
2438391.5,11.20,,,Vis.,RH,,,,,,No,,G,,,,SS Cyg,,STD,
2438391.6,11.80,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438392.5,11.60,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438392.6,11.60,,,Vis.,AD,,,,,,No,,G,,,,SS Cyg,,STD,
2438393.24,11.20,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438393.6,11.30,,,Vis.,KRS,,,,,,No,,G,,,,SS Cyg,,STD,
2438394.6,11.90,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438394.6,11.70,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438394.88,12.00,,,Vis.,HOH,,,,,,No,,G,,,,SS Cyg,,STD,
2438395.5,11.10,,,Vis.,RH,,,,,,No,,G,,,,SS Cyg,,STD,
2438395.6,11.90,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438395.6,11.70,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438396.2,11.10,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438396.6,11.90,,,Vis.,AD,,,,,,No,,G,,,,SS Cyg,,STD,
2438396.6,11.90,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438396.6,11.70,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438396.7,11.90,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438397.2,<10.90,,,Vis.,VPA,,,,,,No,,P,,,,SS Cyg,,STD,
2438397.6,11.40,,,Vis.,AD,,,,,,No,,G,,,,SS Cyg,,STD,
2438397.6,11.70,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438398.3,11.50,,,Vis.,DJ,,,,,,No,,P,,,,SS Cyg,,STD,
2438398.6,11.80,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438398.6,11.70,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438399.26,11.90,,,Vis.,OF,,,,,,No,,G,,,,SS Cyg,,STD,
2438399.5,11.60,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438399.5,11.80,,,Vis.,RH,,,,,,No,,G,,,,SS Cyg,,STD,
2438399.6,11.60,,,Vis.,AD,,,,,,No,,G,,,,SS Cyg,,STD,
2438399.6,12.00,,,Vis.,FD,,,,,,No,,G,,,,SS Cyg,,STD,
2438399.7,11.90,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438400.28,11.80,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438400.34,11.70,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438400.5,11.70,,,Vis.,FD,,,,,,No,,G,,,,SS Cyg,,STD,
2438400.6,11.80,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438400.6,11.60,,,Vis.,RR,,,,,,No,,G,,,,SS Cyg,,STD,
2438400.7,11.20,,,Vis.,LW,,,,,,No,,G,,,,SS Cyg,,STD,
2438401.6,10.20,,,Vis.,AD,,,,,,No,,G,,,,SS Cyg,,STD,
2438401.6,11.90,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438402.23,9.50,,,Vis.,OF,E,,,,,No,,G,,,,SS Cyg,,STD,
2438402.23,9.60,,,Green-Vis.,OF,  GREEN,,,,,No,,G,,,,SS Cyg,,STD,
2438402.23,9.10,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438402.4,8.80,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438402.43,8.80,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438402.5,8.90,,,Vis.,OV,,,,,,No,,G,,,,SS Cyg,,STD,
2438402.6,9.20,,,Vis.,FD,,,,,,No,,G,,,,SS Cyg,,STD,
2438402.6,9.20,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438402.7,9.40,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438403.2,8.80,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438403.3,8.70,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438403.34,8.70,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438403.5,9.10,,,Vis.,FD,,,,,,No,,G,,,,SS Cyg,,STD,
2438403.6,8.80,,,Vis.,CR,,,,,,No,,G,,,,SS Cyg,,STD,
2438403.6,8.60,,,Vis.,TMR,,,,,,No,,G,,,,SS Cyg,,STD,
2438404.6,9.20,,,Vis.,AD,,,,,,No,,G,,,,SS Cyg,,STD,
2438404.6,8.70,,,Vis.,CR,,,,,,No,,G,,,,SS Cyg,,STD,
2438405.5,9.10,,,Vis.,RH,,,,,,No,,G,,,,SS Cyg,,STD,
2438405.6,9.00,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438406.5,8.90,,,Vis.,H,,,,,,No,,G,,,,SS Cyg,,STD,
2438406.5,8.90,,,Vis.,OV,,,,,,No,,G,,,,SS Cyg,,STD,
2438406.6,9.10,,,Vis.,FD,,,,,,No,,G,,,,SS Cyg,,STD,
2438407.45,9.20,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438407.6,9.60,,,Vis.,CR,,,,,,No,,G,,,,SS Cyg,,STD,
2438407.74,9.20,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438408.23,9.20,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438408.32,9.50,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438408.5,9.90,,,Vis.,RH,,,,,,No,,G,,,,SS Cyg,,STD,
2438408.95,9.60,,,Vis.,HOH,,,,,,No,,G,,,,SS Cyg,,STD,
2438409.2,9.90,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438409.22,10.00,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438409.23,10.10,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438409.44,10.90,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438409.5,9.80,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438409.89,9.90,,,Vis.,HOH,,,,,,No,,G,,,,SS Cyg,,STD,
2438410.26,10.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438410.3,10.40,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438410.5,11.00,,,Vis.,FD,,,,,,No,,G,,,,SS Cyg,,STD,
2438410.5,10.40,,,Vis.,RB,,,,,,No,,G,,,,SS Cyg,,STD,
2438410.5,10.30,,,Vis.,RH,,,,,,No,,G,,,,SS Cyg,,STD,
2438410.6,10.50,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438411.2,10.50,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438411.3,10.90,,,Vis.,DJ,,,,,,No,,P,,,,SS Cyg,,STD,
2438411.3,10.90,,,Vis.,VPA,,,,,,No,,P,,,,SS Cyg,,STD,
2438411.5,10.30,,,Vis.,H,,,,,,No,,G,,,,SS Cyg,,STD,
2438412.3,<10.40,,,Vis.,VPA,,,,,,No,,P,,,,SS Cyg,,STD,
2438412.6,11.80,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438413.5,11.80,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438413.5,11.40,,,Vis.,RH,,,,,,No,,G,,,,SS Cyg,,STD,
2438413.6,11.70,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438415.5,11.90,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438415.6,11.80,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438415.7,11.70,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438416.6,11.80,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438417.22,11.10,,,Vis.,SAS,DN,,,,,No,,G,,,,SS Cyg,,STD,
2438417.6,11.80,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438417.7,11.70,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438422.22,12.00,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438424.6,11.50,,,Vis.,CR,,,,,,No,,G,,,,SS Cyg,,STD,
2438425.2,<10.00,,,Vis.,VPA,,,,,,No,,P,,,,SS Cyg,,STD,
2438426.5,12.00,,,Vis.,FD,,,,,,No,,G,,,,SS Cyg,,STD,
2438428.17,11.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438428.24,11.50,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438428.25,11.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438429.6,11.90,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438430.6,11.80,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438431.22,11.50,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438432.24,11.10,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438432.24,11.30,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438432.24,11.50,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438434.28,11.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438434.38,11.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438434.6,11.10,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438434.9,11.50,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438435.19,11.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438435.24,11.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438435.5,11.20,,,Vis.,RB,,,,,,No,,G,,,,SS Cyg,,STD,
2438437.28,11.30,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438437.5,11.80,,,Vis.,FE,,,,,,No,,G,,,,SS Cyg,,STD,
2438437.6,11.60,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438437.7,11.70,,,Vis.,HR,,,,,,No,,G,,,,SS Cyg,,STD,
2438438.24,11.30,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438438.25,11.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438438.29,11.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438438.5,11.80,,,Vis.,RB,,,,,,No,,G,,,,SS Cyg,,STD,
2438439.3,11.20,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438440.0,11.90,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438440.37,11.20,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438440.5,11.40,,,Vis.,RB,,,,,,No,,G,,,,SS Cyg,,STD,
2438440.6,11.50,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438440.9,11.80,,,Vis.,FD,,,,,,No,,G,,,,SS Cyg,,STD,
2438441.0,11.90,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438442.0,12.00,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438442.25,10.80,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438442.6,11.60,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438443.26,10.90,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438444.0,10.40,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438444.25,10.40,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438444.34,10.30,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438444.35,9.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438444.69,9.90,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438445.24,9.80,,,Vis.,SAS,DN,,,,,No,,G,,,,SS Cyg,,STD,
2438445.25,9.40,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438445.69,8.70,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438446.0,8.30,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438446.26,8.50,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438447.0,8.30,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438447.7,8.20,,,Vis.,VPA,,,,,,No,,P,,,,SS Cyg,,STD,
2438447.9,8.40,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438448.0,8.30,,,Vis.,AC,,,,,,No,,G,,,,SS Cyg,,STD,
2438448.25,7.80,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438448.9,8.30,,,Vis.,P,,,,,,No,,G,,,,SS Cyg,,STD,
2438449.22,8.30,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438449.25,8.50,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438451.7,8.40,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438452.25,8.50,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438453.5,8.50,,,Vis.,RB,,,,,,No,,G,,,,SS Cyg,,STD,
2438459.35,9.40,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438460.28,9.70,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438460.4,9.60,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438460.69,9.90,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
2438461.33,10.20,,,Vis.,SAS,,,,,,No,,G,,,,SS Cyg,,STD,
