2454616.41,9.0,,,Visual,KTZ,,85,92,SC1996,,No,,P,,,,Ch Cyg
2454616.4203,8.3,,,Visual,ATI,,000,,999999,,No,,G,,,,Ch Cyg
2454616.4674,8.6,,,Visual,SJZ,,85,92,080520,,No,,G,,,,Ch Cyg
2454616.6,8.9,,,Visual,BRJ,,85,92,7/96,,No,,G,,,,Ch Cyg
2454616.7507,9.0,,,Visual,TYS,,85,92,S/C/96,,No,,G,,,,Ch Cyg
2454616.7528,8.8,,,Visual,KMA,,85,92,SC7/96,,No,,G,,,,Ch Cyg
2454617.4,9.0,,,Visual,SUS,,85,92,000101,,No,,G,,,,Ch Cyg
2454617.4054,8.3,,,Visual,ATI,,000,,999999,,No,,G,,,,Ch Cyg
2454617.41388889,9.0,,,Visual,VFK,,85,92,SC1996,na,No,,G,,,,Ch Cyg
2454617.5,8.7,,,Visual,VED,,NA,,NA,,No,,G,,,,Ch Cyg
2454617.6910,8.7,,,Visual,BTB,,85,92,080526,,No,,G,,,,Ch Cyg
2454618.3479,8.6,,,Visual,KWO,,85,92,080312,na,No,,G,,,,Ch Cyg
2454618.458,8.9,,,Visual,EPE,,na,,S/b/1995,na,No,,G,,,,Ch Cyg
2454618.4583,8.4,,,Visual,MGE,,80,85,SC7/96,,No,,G,,,,Ch Cyg
2454619.4000,8.8,,,Visual,KOS,,8.5,9.2,080415,,No,,G,,,,Ch Cyg
2454619.41,8.9,,,Visual,KTZ,,85,92,SC1996,,No,,P,,,,Ch Cyg
2454619.4250,8.7,,,Visual,SJZ,,85,92,080520,,No,,G,,,,Ch Cyg
2454619.42639,9.0,,,Visual,ACO,B,85,92,7/00,,No,,G,,,,Ch Cyg
2454620.30,9.2,,,Visual,HCS,,000,,000101,,No,,P,,,,Ch Cyg
2454620.37152778,9.0,,,Visual,VFK,,85,92,SC1996,na,No,,G,,,,Ch Cyg
2454620.4486,9.2,,,Visual,MZS,,000,,999999,602082246,No,,P,,,,Ch Cyg
2454620.5,8.4,,,Visual,NJO,,78,90,na,na,No,,G,,,,Ch Cyg
2454620.6,8.8,,,Visual,BRJ,,85,92,7/96,,No,,G,,,,Ch Cyg
2454621.39861,8.7,,,Visual,ACO,,85,92,7/00,,No,,G,,,,Ch Cyg
2454622.2,7.9,,,Visual,VGK,,NA,,NA,,No,,G,,,,Ch Cyg
2454622.39722222,9.0,,,Visual,VFK,,85,92,SC1996,na,No,,G,,,,Ch Cyg
2454622.436 ,8.9 ,,,Visual,HUR,U,J=5,,89.02 ,0=20,No,,G,,,,Ch Cyg
2454622.4722,8.6,,,Visual,SJZ,,85,92,080520,,No,,G,,,,Ch Cyg
2454623.4,9.1,,,Visual,SUS,,85,92,000101,,No,,G,,,,Ch Cyg
2454623.41319444,9.0,,,Visual,VFK,,85,92,SC1996,na,No,,G,,,,Ch Cyg
2454623.42,8.3,,,Visual,MED,,NA,,NA,,No,,G,,,,Ch Cyg
2454623.578,8.9,,,Visual,PYG,0,F-4,,89.02,0,No,,G,,,,Ch Cyg
2454623.5937,9.1,,,Visual,SHS,,92,85,SC1996,,No,,G,,,,Ch Cyg
2454623.59931,8.8,,,Visual,OJR,,86,92,AAVSO,,No,,G,,,,Ch Cyg
2454623.748,8.7,,,Visual,WI,,85,92,c1996,,No,,G,,,,Ch Cyg
2454624.40,9.0,,,Visual,KTZ,,85,92,SC1996,,No,,P,,,,Ch Cyg
2454624.41875,9.0,,,Visual,VFK,,85,92,SC1996,na,No,,G,,,,Ch Cyg
2454624.5,8.5,,,Visual,NJO,,78,90,na,na,No,,G,,,,Ch Cyg
2454624.581,8.9,,,Visual,PYG,0,F-4,,89.02,0,No,,G,,,,Ch Cyg
2454624.6,9.1,,,Visual,MOW,,NA,,NA,,No,,G,,,,Ch Cyg
2454624.8,8.9,,,Visual,LZT,BU,NA,,NA,,No,,G,,,,Ch Cyg
2454625.42394,8.969,0.032,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.767,,Ch Cyg
2454625.42404,8.933,0.058,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.780,,Ch Cyg
2454625.42471,8.940,0.044,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.787,,Ch Cyg
2454625.42505,8.906,0.044,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.745,,Ch Cyg
2454625.42538,8.885,0.044,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.760,,Ch Cyg
2454625.42572,9.010,0.043,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.746,,Ch Cyg
2454625.42604,8.870,0.045,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.686,,Ch Cyg
2454625.42638,8.882,0.034,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.754,,Ch Cyg
2454625.42671,8.948,0.060,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.790,,Ch Cyg
2454625.42705,8.863,0.036,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.721,,Ch Cyg
2454625.42738,8.900,0.062,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.841,,Ch Cyg
2454625.42771,8.893,0.051,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.752,,Ch Cyg
2454625.42804,8.959,0.034,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.732,,Ch Cyg
2454625.42838,8.870,0.033,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.725,,Ch Cyg
2454625.42872,8.885,0.051,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.771,,Ch Cyg
2454625.42905,8.908,0.062,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.831,,Ch Cyg
2454625.42938,8.853,0.048,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.747,,Ch Cyg
2454625.42971,8.941,0.074,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.795,,Ch Cyg
2454625.42986,8.3,,,Visual,RFC,,81,85,7/96,,No,,G,,,,Ch Cyg
2454625.43,8.3,,,Visual,MED,,NA,,NA,,No,,G,,,,Ch Cyg
2454625.43005,8.894,0.057,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.737,,Ch Cyg
2454625.43037,8.889,0.075,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.819,,Ch Cyg
2454625.43071,8.845,0.096,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.868,,Ch Cyg
2454625.43104,8.849,0.081,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.890,,Ch Cyg
2454625.43138,8.888,0.048,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.764,,Ch Cyg
2454625.43171,8.881,0.072,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.844,,Ch Cyg
2454625.43204,8.870,0.079,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.798,,Ch Cyg
2454625.43237,8.894,0.092,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.854,,Ch Cyg
2454625.43271,8.863,0.061,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.734,,Ch Cyg
2454625.43304,8.929,0.060,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.729,,Ch Cyg
2454625.43338,8.930,0.066,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.769,,Ch Cyg
2454625.43370,8.895,0.082,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.816,,Ch Cyg
2454625.43404,8.880,0.065,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.772,,Ch Cyg
2454625.43438,8.868,0.083,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.771,,Ch Cyg
2454625.43471,8.840,0.078,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.768,,Ch Cyg
2454625.43505,8.962,0.076,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.739,,Ch Cyg
2454625.43538,8.895,0.093,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.844,,Ch Cyg
2454625.43571,8.823,0.084,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.790,,Ch Cyg
2454625.43604,8.872,0.089,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.842,,Ch Cyg
2454625.43638,8.877,0.097,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.837,,Ch Cyg
2454625.43671,8.963,0.072,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.831,,Ch Cyg
2454625.43704,8.856,0.076,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.849,,Ch Cyg
2454625.43737,8.885,0.098,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.889,,Ch Cyg
2454625.43771,8.864,0.065,,V,PXR,,ENSEMBLE,C2 (TYCHO),AAVSO 080610 + TYCHO,HQ reset arrivaldate,No,,G,,10.818,,Ch Cyg
