# Epsilon Auriga

2454916.60764	3.1
2454916.67708	3.1
2454917.29514	3.1
2454917.60237	3.666
2454917.60578	3.084
2454917.6104	3.0
2454917.66389	3.0
2454918.26528	3.0
2454918.4	3.4
2454918.5750	3.1
2454918.60712	3.657
2454918.61023	3.069
2454918.65069	3.1
2454919.29167	3.1
2454919.29861	3.1
2454919.58326	1.52
2454919.58392	1.75
2454920.3153	3.2
2454920.56837	3.087
2454920.5819	2.9
2454920.67847	3.0
2454921.3	3.0
2454921.32986	3.01
2454921.34375	3.0
2454921.3910	3.0
2454921.4	3.4
2454921.53264	3.0
2454921.57424	3.657
2454921.57736	3.083
2454922.28472	3.1
2454922.3	2.8
2454922.34375	3.063
2454922.60417	3.1
2454923.23	3.15
2454923.26736	3.0
2454923.55684	3.637
2454923.56026	3.040
2454923.58333	3.1
2454923.59028	3.0
2454923.60417	3.1
2454924.29583	3.0
2454924.32431	3.577
2454924.32431	3.005
2454924.33958	3.10
2454924.37	3.1
2454924.60069	3.1
2454924.64583	3.0
2454925.26	3.15
2454925.54861	3.0
2454925.56613	3.635
2454925.56930	3.060
2454926.27	3.3
2454926.29653	2.98
2454926.32292	3.08
2454926.58936	1.63
2454926.58995	1.79
2454926.60417	3.1
2454927.0	3.1
2454927.28	3.25
2454927.34167	3.04
2454927.51667	3.053
2454927.51792	2.527
2454927.5243	3.2
2454928.28	3.3
2454928.3139	3.0
2454928.55556	3.1
2454928.60417	3.1
2454928.7007	3.2
2454929.26	3.3
2454929.56144	3.581
2454929.56454	3.020
2454929.5715	2.9
2454929.60625	3.1
2454930.27	3.3
2454930.29167	3.0
2454930.4181	3.1
2454930.56728	3.585
2454930.57267	3.013
2454930.6326	2.9
2454931.27986	3.0
2454931.30	3.3
2454931.3021	2.9
2454931.31319	3.087
2454931.57755	3.599
2454932.30	3.2
2454932.31250	3.1
2454932.3396	3.0
2454932.34861	3.097
2454932.4	2.8
2454932.59277	3.568
2454932.59779	2.971
2454932.62500	3.1
2454933.30	3.2
2454933.37825	2.855
2454933.54293	1.60
2454933.54362	1.76
2454933.55278	3.0
2454933.58333	3.1
2454933.58386	3.560
2454933.5910	2.9
2454933.59188	2.994
2454933.60417	2.9
2454933.61111	3.015
2454933.62500	3.1
2454934.30	2.3
2454934.30069	3.0
2454934.3368	3.4
2454934.38889	3.2
2454934.39803	3.078
2454934.39876	2.968
2454934.39899	2.956
2454934.52375	1.805
2454934.52500	1.558
2454934.53625	2.991
2454934.53750	2.465
2454934.5417	2.987
2454934.55542	2.971
2454934.59306	3.061
2454934.64792	3.1
2454935.27	4.25
2454935.30347	3.0
2454935.3368	3.1
2454935.3722	3.0
2454935.60417	3.1
2454936.59140	3.520
2454936.59646	2.958
2454936.6	3.0
2454936.67778	3.0
2454937.29	3.25
2454937.30208	3.0
2454937.36111	3.0
2454937.37361	3
2454937.39583	3.0
2454937.54	3.1
2454937.55139	3.05
2454937.5521	3.35
2454937.56736	3.1
2454937.57187	3.528
2454937.57649	2.966
2454937.62153	3.1
2454937.6243	2.8
2454938.29	3.1
2454938.40278	3.0
2454938.53875	2.976
2454938.54042	2.431
2454938.54365	1.52
2454938.54432	1.68
2454938.55833	1.786
2454938.55958	1.535
2454938.560	3.0
2454938.57933	2.965
2454938.5891	2.961
2454938.59375	2.984
2454938.61944	3.1
2454938.68194	3.0
2454938.7028	3.0
2454939.38889	3.0
2454939.58602	3.506
2454939.59310	2.939
2454939.59722	2.982
2454939.61458	3.1
2454939.6590	3.2
2454940.29514	3.0
2454940.36806	2.95
2454940.40258	2.932
2454940.40280	2.917
2454940.40303	2.771
2454940.59722	2.998
2454941.30972	2.9
2454941.31250	3.0
2454941.32	3.2
2454941.3771	3.0
2454941.50000	3.3
2454941.61458	3.1
2454941.62917	3.1
2454941.69583	3.0
2454942.29	3.3
2454942.3056	3.0
2454942.34720	3.0
2454942.35417	3.0
2454942.61111	3.1
2454943.29	3.25
2454943.5944	2.9
2454943.6	3.0
2454943.69444	3.1
2454944.29	3.2
2454944.32361	2.9
2454944.3333	3.0
2454944.35427	3.0
2454944.54971	1.50
2454944.55058	1.66
2454944.57395	3.471
2454944.58043	2.934
2454944.70000	3.0
2454945.31944	3.0
2454945.34427	3.0
2454945.52208	1.768
2454945.52375	1.500
2454945.52792	1.787
2454945.52917	1.498
2454945.54167	1.801
2454945.54292	1.501
2454945.57208	2.925
2454945.57375	2.408
2454945.57829	3.451
2454945.58500	2.907
2454945.59722	3.00
2454945.63056	3.1
2454946.29167	3.0
2454946.33333	2.9
2454946.3993	3.1
2454946.53819	3.0
2454946.5785	3.0
2454946.59379	3.439
2454946.60215	2.891
2454947.29	3.05
2454947.31250	2.9
2454947.55253	1.51
2454947.55316	1.60
2454947.59722	3.02
2454947.62569	3.1
2454948.29	3.25
2454948.61458	2.98
2454948.70972	3.0
2454949.26806	3.0
2454949.30	3.25
2454949.3035	2.9
2454949.72778	3.0
2454950.27292	3.0
2454950.30	3.2
2454950.31806	2.9
2454950.35417	2.9
2454950.70347	3.0
2454951.29	3.15
2454951.34722	3.0
2454951.55486	3.0
2454952.3264	2.9
2454952.4227	2.866
2454952.70694	3.0
2454953.31	3.1
2454953.31597	3.0
2454953.3417	3.0
2454953.361	3.0
2454953.59329	2.881
2454953.59930	3.367
2454953.71528	2.9
2454954.27222	2.9
2454954.32986	2.9
2454954.3368	3.4
2454954.367	3.0
2454954.74306	2.9
2454955.295	3.15
2454955.377	3.0
2454956.27083	3.0
2454956.3730	2.9
2454957.36111	3.0
2454957.368	2.9
2454959.27153	3.0
2454959.30	3.2
2454960.34028	2.9
2454960.62500	3.0
2454961.63194	3.0
2454961.7083	3.0
2454961.73611	2.9
2454962.29	3.1
2454962.34236	3.2
2454962.364	2.9
2454962.5542	3.0
2454963.30	3.1
2454963.3743	2.9
2454963.4432	3.044
2454963.62500	3.0
2454963.7104	2.6
2454964.33681	2.95
2454964.54792	2.916
2454964.54917	2.396
2454964.55203	1.51
2454964.55270	1.61
2454964.55333	2.916
2454964.55500	2.381
2454964.56375	1.851
2454964.56542	1.528
2454964.61944	3.0
2454965.62014	3.0
2454966.364	2.9
2454966.37153	2.9
2454967.30	3.1
2454967.364	2.9
2454968.364	3.0
2454968.3715	3.0
2454968.57292	3.0
2454969.32	3.1
2454970.36458	3.0
2454970.56118	1.41
2454970.56193	1.56
2454971.3285	2.9
2454971.3333	2.9
2454972.56679	1.40
2454972.56734	1.60
2454974.73264	2.9
2454976.38194	2.9
2454976.73958	2.9
2454978.36458	3.0
2454981.37500	3.0
2454981.56438	1.43
2454981.56503	1.53
