2453623.4917,3.0,,,Visual,SYI,T,26,32,,,No,,G,,,,eps aur
2453627.98,3.4,,,Visual,BJOH,,,,,,No,,G,,,,eps aur
2453633.4375,3.0,,,Visual,SYI,T,26,32,,,No,,G,,,,eps aur
2453635.02,3.4,,,Visual,BJOH,,,,,,No,,G,,,,eps aur
2453636.4667,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453641.4458,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453642.03,3.4,,,Visual,BJOH,,,,,,No,,G,,,,eps aur
2453645.4236,3.0,,,Visual,RJG,,18,30,SAA2001,,No,,G,,,,eps aur
2453645.4271,3.0,,,Visual,CAI,,30,38,SAA2001,,No,,G,,,,eps aur
2453651.4729,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453653.4611,2.9,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453673.3951,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453674.4444,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453675.4264,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453676.4361,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453678.5278,2.9,,,Visual,RJG,,21,38,SAA2001,,No,,G,,,,eps aur
2453678.5292,3.0,,,Visual,CAI,,21,38,SAA2001,,No,,G,,,,eps aur
2453680.99,3.1,,,Visual,BJOH,,,,,,No,,G,,,,eps aur
2453694.83,3.1,,,Visual,BJOH,,,,,,No,,G,,,,eps aur
2453704.99,3.1,,,Visual,BJOH,,,,,,No,,G,,,,eps aur
2453710.4194,3.1,,,Visual,RJG,,21,38,SAA2001,,No,,G,,,,eps aur
2453710.4208,3.1,,,Visual,CAI,,21,38,SAA2001,,No,,G,,,,eps aur
2453744.3097,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453746.4292,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453747.2396,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453750.3389,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453751.3049,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453752.3056,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453754.4028,3.0,,,Visual,RJG,,27,36,SA1968,,No,,G,,,,eps aur
2453754.4035,3.1,,,Visual,CAI,,27,36,SA1968,,No,,G,,,,eps aur
2453757.6958,1.76,,,J NIR 1.2micron,MTU,  PEPJ,-134,,K,COMPARISON STAR CAPELLA. ESTIMATED ERROR .17. OBSERVATIONS NOT CORRECTED,No,,G,,,,eps aur
2453757.6972,1.62,,,H NIR 1.6micron,MTU,  PEPH,-173,,K,COMPARISON STAR CAPELLA. ESTIMATED ERROR .01. OBSERVATIONS NOT CORRECTED,No,,G,,,,eps aur
2453761.2389,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453762.3188,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453763.3333,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453764.3569,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453765.3389,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453772.4972,3.0,,,Visual,RJG,,27,36,SA1968,,No,,G,,,,eps aur
2453772.4993,3.0,,,Visual,CAI,,27,36,SA1968,,No,,G,,,,eps aur
2453786.3854,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453791.3410,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453794.3236,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453795.3521,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453797.3347,2.9,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453802.3514,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453803.3750,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453814.3514,2.9,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453818.3292,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453828.3479,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2453836.4035,3.0,,,Visual,RJG,,27,36,SAB1986,,No,,G,,,,eps aur
2453836.4049,3.0,,,Visual,CAI,,27,36,SAB1986,,No,,G,,,,eps aur
2453865.3257,3.0,,,Visual,SYI,T        ,,,,,No,,G,,,,eps aur
2453865.3806,3.0,,,Visual,RJG,,27,36,SAB1986,,No,,G,,,,eps aur
2453865.3812,3.0,,,Visual,CAI,,27,36,SAB1986,,No,,G,,,,eps aur
2453940.9271,1.69,0,,H NIR 1.6micron,WJD,  PEPH,-173,,K,COMP CAPELLA  NOT CORRECTED FOR COLOR OR AIRMASS DIFFERENCES  THIN CLOUD,No,0,G,,,,eps aur
2453940.9271,1.73,0,,J NIR 1.2micron,WJD,  PEPJ,-173,,K,COMP CAPELLA  NOT CORRECTED FOR COLOR OR AIRMASS DIFFERENCES  THIN CLOUD,No,0,G,,,,eps aur
2453941.9271,1.64,0.18,,H NIR 1.6micron,WJD,  PEPH,-173,,K,COMP CAPELLA  NOT CORRECTED FOR COLOR OR AIRMASS DIFFERENCES Err: 0.18,No,0,G,,,,eps aur
2453941.9271,1.79,0.18,,J NIR 1.2micron,WJD,  PEPJ,-173,,K,COMP CAPELLA  NOT CORRECTED FOR COLOR OR AIRMASS DIFFERENCES Err: 0.18,No,0,G,,,,eps aur
2453947.4854,3.1,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2454004.43403,3.0,,,Visual,RJG,L,29,38,SAA2001,,No,,G,,,,eps aur
2454004.43611,2.9,,,Visual,CAI,L,29,38,SAA2001,,No,,G,,,,eps aur
2454038.46319,3.1,,,Visual,RJG,,27,36,SAB1986,,No,,G,,,,eps aur
2454038.46528,3.1,,,Visual,CAI,,27,36,SAB1968,,No,,G,,,,eps aur
2454039.3847,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2454040.39306,2.9,,,Visual,RFC,,2.7,3.2,FOGLIA,,No,,G,,,,eps aur
2454049.39028,2.9,,,Visual,RFC,,2.7,3.2,FOGLIA,,No,,G,,,,eps aur
2454057.35694,2.9,,,Visual,RFC,,2.7,3.2,AAVSO,,No,,G,,,,eps aur
2454066.35069,3.0,,,Visual,RFC,,2.7,3.2,AAVSO,,No,,G,,,,eps aur
2454066.4313,3.0,,,Visual,SYI,T,27,32,,,No,,G,,,,eps aur
2454078.37014,3.0,,,Visual,RFC,,2.7,3.2,AAVSO,,No,,G,,,,eps aur
