2425256.89,1.20,,,Vis.,FUR,,,,,,No,,G,,,,alf ori,STD,,
2425259.37,0.80,,,Vis.,GLT,,,,,,No,,G,,,,alf ori,STD,,
2425259.4,0.90,,,Vis.,AN,,,,,,No,,G,,,,alf ori,STD,,
2425260.93,1.10,,,Vis.,FUR,,,,,,No,,G,,,,alf ori,STD,,
2425266.01,1.10,,,Vis.,FUR,,,,,,No,,G,,,,alf ori,STD,,
2425267.39,0.90,,,Vis.,GLT,,,,,,No,,G,,,,alf ori,STD,,
2425267.99,1.10,,,Vis.,FUR,,,,,,No,,G,,,,alf ori,STD,,
2425270.26,0.90,,,Vis.,GLT,,,,,,No,,G,,,,alf ori,STD,,
2425270.93,0.90,,,Vis.,FUR,,,,,,No,,G,,,,alf ori,STD,,
2425276.00,1.00,,,Vis.,FUR,,,,,,No,,G,,,,alf ori,STD,,
2425278.4,0.80,,,Vis.,GLT,,,,,,No,,G,,,,alf ori,STD,,
2425283.89,0.90,,,Vis.,FUR,,,,,,No,,G,,,,alf ori,STD,,
2425293.2,0.80,,,Vis.,GLT,,,,,,No,,G,,,,alf ori,STD,,
2425299.29,1.00,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425301.3,1.00,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425302.38,1.10,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425303.35,1.00,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425304.35,1.10,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425323.97,0.80,,,Vis.,FUR,,,,,,No,,G,,,,alf ori,STD,,
2425515.61,0.90,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425517.61,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425519.63,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425520.61,0.90,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425521.63,0.90,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425522.63,0.90,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425527.63,0.70,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425529.63,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425534.58,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425538.66,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425539.65,0.70,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425545.64,0.70,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425553.61,0.60,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425555.61,0.60,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425557.63,0.50,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425562.6,0.40,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425565.66,0.60,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425568.65,0.40,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425569.66,0.60,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425572.6,0.40,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425575.68,0.40,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425585.64,0.40,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425587.67,0.30,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425594.63,0.20,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425597.4,0.70,,,Vis.,AN,,,,,,No,,G,,,,alf ori,STD,,
2425608.61,0.20,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425611.34,0.50,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425617.4,0.40,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425627.3,0.70,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425633.3,0.60,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425644.29,0.60,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425652.26,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425663.36,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425677.26,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425685.34,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425698.3,0.80,,,Vis.,AN,,,,,,No,,G,,,,alf ori,STD,,
2425703.322,0.70,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425718.292,0.60,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425721.308,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425726.283,0.50,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425847.6,0.50,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425862.6,0.50,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425871.6,0.70,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425883.7,0.70,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425886.667,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425894.645,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425901.637,0.70,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425915.601,0.80,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425928.7,0.60,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425940.7,0.60,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425958.6,0.50,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425970.5,0.40,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425975.4,0.40,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2425998.3,0.30,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426015.3,0.20,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426039.3,0.30,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426053.3,0.30,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426063.3,0.30,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426067.3,0.20,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426093.3,0.20,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426211.3,0.30,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426228.6,0.50,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426235.3,0.30,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426239.6,0.50,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426239.6,0.80,,,Vis.,LT,,,,,,No,,G,,,,alf ori,STD,,
2426249.3,0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426266.7,0.30,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426271.6,0.40,,,Vis.,LT,,,,,,No,,G,,,,alf ori,STD,,
2426275.3,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426276.7,0.20,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
2426292.7,0.40,,,Vis.,L,,,,,,No,,G,,,,alf ori,STD,,
