2426449.90000	5.100000			Vis.	SRC						No		G				R DOR		STD		
2426450.50000	4.900000			Vis.	DRM						No		G				R DOR		STD		
2426451.90000	5.300000			Vis.	BL						No		G				R DOR		STD		
2426453.20000	5.200000			Vis.	HT						No		G				R DOR		STD		
2426455.90000	5.300000			Vis.	SRC						No		G				R DOR		STD		
2426466.20000	5.300000			Vis.	EN						No		G				R DOR		STD		
2426467.50000	4.700000			Vis.	DRM						No		G				R DOR		STD		
2426469.90000	5.500000			Vis.	SRC						No		G				R DOR		STD		
2426472.20000	5.500000			Vis.	EN						No		G				R DOR		STD		
2426473.82000	5.400000			Vis.	SGF	C					No		G				R DOR		STD		
2426473.90000	5.400000			Vis.	BL						No		G				R DOR		STD		
2426474.20000	5.200000			Vis.	HT						No		G				R DOR		STD		
2426475.90000	5.300000			Vis.	SRC						No		G				R DOR		STD		
2426478.20000	5.200000			Vis.	HT						No		G				R DOR		STD		
2426482.30000	5.500000			Vis.	EN						No		G				R DOR		STD		
2426484.90000	5.400000			Vis.	BL						No		G				R DOR		STD		
2426484.90000	5.200000			Vis.	SRC						No		G				R DOR		STD		
2426485.20000	5.500000			Vis.	HT						No		G				R DOR		STD		
2426493.97000	5.800000			Vis.	SGF	C					No		G				R DOR		STD		
2426494.83000	5.200000			Vis.	SGF	C					No		G				R DOR		STD		
2426494.90000	5.300000			Vis.	SRC						No		G				R DOR		STD		
2426495.90000	5.600000			Vis.	BL						No		G				R DOR		STD		
2426499.88000	5.400000			Vis.	SGF	C					No		G				R DOR		STD		
2426499.90000	5.700000			Vis.	SRC						No		G				R DOR		STD		
2426500.86000	5.400000			Vis.	SGF	C					No		G				R DOR		STD		
2426502.81000	5.500000			Vis.	SGF	C					No		G				R DOR		STD		
2426503.82000	5.600000			Vis.	SGF	C					No		G				R DOR		STD		
2426505.29000	5.800000			Vis.	SGF	C					No		G				R DOR		STD		
2426505.90000	5.500000			Vis.	BL						No		G				R DOR		STD		
2426505.90000	5.700000			Vis.	SRC						No		G				R DOR		STD		
2426507.27000	5.200000			Vis.	SGF	C					No		G				R DOR		STD		
2426508.85000	5.300000			Vis.	SGF	C					No		G				R DOR		STD		
2426508.90000	5.700000			Vis.	SRC						No		G				R DOR		STD		
2426511.26000	5.200000			Vis.	SGF	C					No		G				R DOR		STD		
2426511.84000	5.300000			Vis.	SGF	C					No		G				R DOR		STD		
2426518.90000	5.600000			Vis.	BL						No		G				R DOR		STD		
2426519.82000	5.700000			Vis.	SGF	C					No		G				R DOR		STD		
2426522.83000	5.500000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426522.93000	5.500000			Vis.	SGF	C					No		G				R DOR		STD		
2426526.90000	6.000000			Vis.	BL						No		G				R DOR		STD		
2426527.29000	5.600000			Vis.	SGF						No		G				R DOR		STD		
2426527.91000	5.700000			Vis.	SGF						No		G				R DOR		STD		
2426528.84000	5.700000			Vis.	SGF						No		G				R DOR		STD		
2426529.30000	5.500000			Vis.	SGF						No		G				R DOR		STD		
2426529.83000	5.800000			Vis.	SGF						No		G				R DOR		STD		
2426530.96000	5.800000			Vis.	SGF						No		G				R DOR		STD		
2426531.30000	5.600000			Vis.	SGF						No		G				R DOR		STD		
2426531.85000	5.900000			Vis.	SGF						No		G				R DOR		STD		
2426532.26000	5.800000			Vis.	SGF						No		G				R DOR		STD		
2426532.86000	5.800000			Vis.	SGF						No		G				R DOR		STD		
2426533.81000	5.900000			Vis.	SGF						No		G				R DOR		STD		
2426534.89000	6.000000			Vis.	SGF						No		G				R DOR		STD		
2426535.27000	5.900000			Vis.	SGF						No		G				R DOR		STD		
2426537.85000	5.800000			Vis.	SGF						No		G				R DOR		STD		
2426538.29000	5.800000			Vis.	SGF						No		G				R DOR		STD		
2426540.02000	6.200000			Vis.	BT						No		G				R DOR		STD		
2426541.02000	6.000000			Vis.	BT						No		G				R DOR		STD		
2426543.29000	5.600000			Vis.	SGF						No		G				R DOR		STD		
